327;81;75;1;land;false;hills;1
328;45;32;1;land;false;plains;1
329;72;63;1;land;false;mountain;1
330;71;233;1;land;false;plains;1
331;239;234;1;land;false;hills;1
332;232;197;1;land;false;plains;1
333;57;187;1;land;false;hills;1
334;24;232;1;land;false;hills;1
335;128;246;1;land;false;hills;1
336;53;201;1;land;false;plains;1
337;118;232;1;land;false;plains;1
338;57;200;1;land;false;hills;1
339;229;23;1;land;false;plains;1
340;176;115;1;land;false;plains;1
341;218;102;1;land;false;plains;1
342;129;87;1;land;false;plains;1
343;157;147;1;land;false;mountain;1
344;68;209;1;land;false;hills;1
345;197;44;1;land;false;plains;1
346;216;205;1;land;false;hills;1
347;30;46;1;land;false;plains;1
348;213;180;1;land;false;plains;1
349;204;105;1;land;false;hills;1
350;69;205;1;land;false;hills;1
351;198;186;1;land;false;plains;1
352;91;216;1;land;false;plains;1
353;68;250;1;land;false;mountain;1
354;220;120;1;land;false;plains;1
355;86;16;1;land;false;plains;1
356;215;53;1;land;false;hills;1
357;198;169;1;land;false;plains;1
358;194;105;1;land;false;mountain;1
359;96;196;1;land;false;plains;1
360;224;161;1;land;false;mountain;1
361;47;191;1;land;false;mountain;1
362;55;218;1;land;true;plains;1
363;217;151;1;land;false;mountain;1
364;225;18;1;land;false;mountain;1
365;230;116;1;land;false;hills;1
366;176;170;1;land;false;hills;1
367;170;188;1;land;false;plains;1
368;211;165;1;land;false;plains;1
369;161;163;1;land;false;plains;1
370;115;233;1;land;false;plains;1
371;198;235;1;land;false;hills;1
372;62;240;1;land;false;hills;1
373;48;56;1;land;false;plains;1
374;230;203;1;land;false;plains;1
375;132;212;1;land;false;plains;1
376;154;142;1;land;false;plains;1
377;211;217;1;land;false;hills;1
378;20;87;1;land;false;mountain;1
379;33;90;1;land;false;mountain;1
380;198;180;1;land;false;hills;1
381;86;67;1;land;false;plains;1
382;139;89;1;land;false;plains;1
383;94;222;1;land;false;hills;1
384;75;248;1;land;false;hills;1
385;206;167;1;land;false;plains;1
386;98;35;1;land;false;plains;1
387;99;213;1;land;false;plains;1
388;70;27;1;land;false;mountain;1
389;29;193;1;land;false;hills;1
390;56;23;1;land;false;plains;1
391;156;218;1;land;false;plains;1
392;217;168;1;land;false;plains;1
393;27;53;1;land;false;plains;1
394;124;201;1;land;false;mountain;1
395;49;52;1;land;false;plains;1
396;236;58;1;land;false;hills;1
397;130;203;1;land;false;plains;1
398;98;210;1;land;false;hills;1
399;58;92;1;land;false;plains;1
400;21;59;1;land;false;mountain;1
401;232;236;1;land;false;hills;1
402;183;135;1;land;false;plains;1
403;94;237;1;land;false;mountain;1
404;220;6;1;land;false;hills;1
405;246;3;1;land;false;plains;1
406;49;55;1;land;false;plains;1
407;216;236;1;land;false;hills;1
408;76;192;1;land;false;mountain;1
409;17;35;1;land;false;plains;1
410;65;51;1;land;false;hills;1
411;55;64;1;land;false;plains;1
412;28;237;1;land;false;plains;1
413;109;220;1;land;false;mountain;1
414;212;46;1;land;false;hills;1
415;179;139;1;land;false;plains;1
416;238;162;1;land;false;mountain;1
417;246;184;1;land;false;plains;1
418;86;254;1;land;false;plains;1
419;55;46;1;land;false;plains;1
420;82;58;1;land;false;plains;1
421;77;212;1;land;false;hills;1
422;238;89;1;land;false;plains;1
423;69;89;1;land;false;plains;1
424;71;22;1;land;false;plains;1
425;87;215;1;land;false;plains;1
426;73;212;1;land;false;mountain;1
427;63;245;1;land;false;plains;1
428;166;214;1;land;false;plains;1
429;69;225;1;land;false;plains;1
430;67;27;1;land;false;mountain;1
431;215;226;1;land;false;mountain;1
432;61;233;1;land;false;mountain;1
433;84;196;1;land;false;plains;1
434;215;60;1;land;false;plains;1
435;180;145;1;land;false;plains;1
436;104;211;1;land;false;plains;1
437;60;192;1;land;false;hills;1
438;205;26;1;land;false;plains;1
439;74;32;1;land;false;plains;1
440;53;30;1;land;false;plains;1
441;28;229;1;land;false;hills;1
442;57;196;1;land;false;plains;1
443;211;22;1;land;false;plains;1
444;210;201;1;land;false;hills;1
445;192;208;1;land;false;plains;1
446;100;227;1;land;false;plains;1
447;115;246;1;land;false;plains;1
448;43;13;1;land;false;plains;1
449;200;30;1;land;false;hills;1
450;217;221;1;land;false;plains;1
451;44;246;1;land;false;hills;1
452;94;213;1;land;false;plains;1
453;117;218;1;land;false;hills;1
454;208;42;1;land;false;hills;1
455;195;110;1;land;false;plains;1
456;207;184;1;land;false;plains;1
457;96;241;1;land;false;hills;1
458;62;225;1;land;false;plains;1
459;117;212;1;land;false;hills;1
460;154;98;1;land;false;plains;1
461;248;199;1;land;false;mountain;1
462;184;85;1;land;false;hills;1
463;45;200;1;land;false;plains;1
464;90;60;1;land;false;plains;1
465;174;145;1;land;false;plains;1
466;222;99;1;land;false;plains;1
467;233;72;1;land;false;hills;1
468;80;224;1;land;false;plains;1
469;59;78;1;land;false;plains;1
470;196;196;1;land;false;plains;1
471;240;234;1;land;false;mountain;1
472;225;125;1;land;false;mountain;1
473;49;226;1;land;false;plains;1
474;182;114;1;land;false;plains;1
475;80;44;1;land;false;hills;1
476;51;58;1;land;false;plains;1
477;181;54;1;land;false;plains;1
478;36;34;1;land;false;hills;1
479;207;236;1;land;false;plains;1
480;100;211;1;land;false;plains;1
481;35;187;1;land;false;hills;1
482;194;55;1;land;false;hills;1
483;241;93;1;land;false;plains;1
484;191;105;1;land;false;plains;1
485;114;22;1;land;false;plains;1
486;63;23;1;land;false;hills;1
487;232;234;1;land;false;hills;1
488;206;26;1;land;false;hills;1
489;62;205;1;land;false;mountain;1
490;27;208;1;land;false;hills;1
491;237;123;1;land;false;hills;1
492;226;158;1;land;false;plains;1
493;58;194;1;land;false;hills;1
494;107;211;1;land;true;plains;1
495;217;202;1;land;false;hills;1
496;114;208;1;land;false;plains;1
497;184;113;1;land;false;hills;1
498;83;244;1;land;false;mountain;1
499;78;212;1;land;false;mountain;1
500;104;242;1;land;false;plains;1
501;19;53;1;land;false;plains;1
502;64;43;1;land;false;hills;1
503;175;124;1;land;false;plains;1
504;187;87;1;land;false;plains;1
505;19;86;1;land;false;plains;1
506;45;28;1;land;false;mountain;1
507;38;43;1;land;false;plains;1
508;78;208;1;land;false;mountain;1
509;128;230;1;land;true;plains;1
510;201;24;1;land;false;hills;1
511;219;190;1;land;false;hills;1
512;105;91;1;land;true;plains;1
513;99;60;1;land;false;plains;1
514;238;73;1;land;false;hills;1
515;79;252;1;land;false;plains;1
516;254;173;1;land;false;plains;1
517;253;180;1;land;false;mountain;1
518;172;167;1;land;false;plains;1
519;184;187;1;land;false;plains;1
520;88;246;1;land;false;mountain;1
521;111;237;1;land;false;mountain;1
522;223;185;1;land;false;hills;1
523;234;214;1;land;false;hills;1
524;68;224;1;land;false;plains;1
525;75;62;1;land;false;plains;1
526;67;28;1;land;false;plains;1
527;239;11;1;land;false;hills;1
528;106;26;1;land;false;plains;1
529;229;43;1;land;false;mountain;1
530;231;133;1;land;false;plains;1
531;104;60;1;land;false;plains;1
532;88;219;1;land;false;plains;1
533;145;206;1;land;false;plains;1
534;93;228;1;land;false;plains;1
535;125;240;1;land;false;hills;1
536;20;15;1;land;false;plains;1
537;207;129;1;land;false;hills;1
538;237;226;1;land;false;plains;1
539;183;29;1;land;false;plains;1
540;202;176;1;land;false;mountain;1
541;27;32;1;land;false;plains;1
542;36;198;1;land;false;mountain;1
543;120;244;1;land;false;plains;1
544;78;195;1;land;false;hills;1
545;64;30;1;land;false;plains;1
546;29;11;1;land;false;plains;1
547;183;39;1;land;false;mountain;1
548;185;88;1;land;false;plains;1
549;61;219;1;land;false;mountain;1
550;177;80;1;land;false;hills;1
551;182;167;1;land;false;plains;1
552;168;177;1;land;false;plains;1
553;60;246;1;land;false;hills;1
554;114;201;1;land;false;plains;1
555;76;66;1;land;false;plains;1
556;212;186;1;land;false;plains;1
557;93;200;1;land;false;plains;1
558;215;28;1;land;false;hills;1
559;64;51;1;land;false;hills;1
560;96;250;1;land;false;hills;1
561;98;253;1;land;false;mountain;1
562;56;220;1;land;false;plains;1
563;220;44;1;land;false;plains;1
564;219;92;1;land;false;hills;1
565;239;220;1;land;false;plains;1
566;212;219;1;land;false;mountain;1
567;213;41;1;land;false;plains;1
568;239;34;1;land;false;plains;1
569;227;125;1;land;false;plains;1
570;60;23;1;land;false;plains;1
571;28;204;1;land;false;plains;1
572;98;237;1;land;false;mountain;1
573;83;201;1;land;false;plains;1
574;66;220;1;land;false;plains;1
575;48;210;1;land;false;mountain;1
576;59;23;1;land;true;plains;1
577;92;30;1;land;false;plains;1
578;194;218;1;land;false;mountain;1
579;75;52;1;land;false;plains;1
580;213;151;1;land;false;plains;1
581;88;253;1;land;false;plains;1
582;56;209;1;land;false;plains;1
583;90;28;1;land;false;plains;1
584;182;64;1;land;false;plains;1
585;222;104;1;land;false;hills;1
586;186;77;1;land;false;hills;1
587;127;211;1;land;false;plains;1
588;108;246;1;land;false;plains;1
589;64;20;1;land;false;plains;1
590;34;42;1;land;false;plains;1
591;94;205;1;land;false;plains;1
592;44;35;1;land;false;plains;1
593;217;229;1;land;false;plains;1
594;111;252;1;land;true;plains;1
595;215;40;1;land;false;plains;1
596;126;233;1;land;false;plains;1
597;97;201;1;land;false;plains;1
598;132;226;1;land;false;hills;1
599;195;194;1;land;false;plains;1
600;62;212;1;land;false;plains;1
601;64;91;1;land;false;plains;1
602;213;173;1;land;false;mountain;1
603;65;197;1;land;false;mountain;1
604;104;205;1;land;false;plains;1
605;93;70;1;land;false;hills;1
606;38;88;1;land;false;plains;1
607;240;206;1;land;false;mountain;1
608;215;109;1;land;false;plains;1
609;62;29;1;land;false;plains;1
610;222;208;1;land;false;hills;1
611;31;42;1;land;false;plains;1
612;206;69;1;land;false;plains;1
613;75;99;1;land;false;plains;1
614;202;119;1;land;false;plains;1
615;237;117;1;land;false;hills;1
616;107;202;1;land;false;plains;1
617;223;157;1;land;false;plains;1
618;80;245;1;land;false;hills;1
619;106;219;1;land;false;hills;1
620;79;26;1;land;false;plains;1
621;96;243;1;land;false;hills;1
622;198;73;1;land;false;plains;1
623;128;41;1;land;false;plains;1
624;224;100;1;land;false;mountain;1
625;38;92;1;land;false;plains;1
626;179;21;1;land;false;mountain;1
627;104;69;1;land;false;plains;1
628;92;61;1;land;false;plains;1
629;89;46;1;land;false;mountain;1
630;95;213;1;land;false;hills;1
631;208;103;1;land;false;plains;1
632;211;98;1;land;false;plains;1
633;111;197;1;land;false;plains;1
634;243;173;1;land;false;hills;1
635;133;214;1;land;false;mountain;1
636;226;228;1;land;false;plains;1
637;91;219;1;land;false;mountain;1
638;239;88;1;land;false;plains;1
639;243;108;1;land;false;mountain;1
640;197;170;1;land;false;plains;1
641;62;79;1;land;false;plains;1
642;179;134;1;land;false;plains;1
643;201;157;1;land;false;plains;1
644;62;221;1;land;false;hills;1
645;66;193;1;land;false;plains;1
646;71;221;1;land;false;hills;1
647;184;58;1;land;false;plains;1
648;225;79;1;land;false;hills;1
649;54;210;1;land;false;mountain;1
650;232;99;1;land;false;plains;1
651;46;223;1;land;false;mountain;1
652;214;29;1;land;false;plains;1
653;84;95;1;land;false;plains;1
654;215;72;1;land;false;mountain;1
655;208;169;1;land;false;hills;1
656;126;252;1;land;false;hills;1
657;36;17;1;land;false;plains;1
658;16;75;1;land;false;plains;1
659;221;36;1;land;false;mountain;1
660;227;165;1;land;false;plains;1
661;56;229;1;land;false;hills;1
662;114;27;1;land;false;plains;1
663;229;111;1;land;false;mountain;1
664;190;100;1;land;false;hills;1
665;215;209;1;land;false;mountain;1
666;92;31;1;land;false;plains;1
667;204;40;1;land;false;plains;1
668;219;120;1;land;false;plains;1
669;210;218;1;land;false;mountain;1
670;190;102;1;land;false;plains;1
671;60;219;1;land;false;mountain;1
672;94;207;1;land;false;plains;1
673;217;69;1;land;false;plains;1
674;250;104;1;land;false;plains;1
675;39;223;1;land;false;plains;1
676;242;120;1;land;false;plains;1
677;163;195;1;land;false;plains;1
678;88;199;1;land;false;mountain;1
679;102;250;1;land;false;mountain;1
680;100;46;1;land;false;hills;1
681;84;31;1;land;false;hills;1
682;97;233;1;land;false;plains;1
683;105;213;1;land;false;plains;1
684;70;214;1;land;false;plains;1
685;39;72;1;land;false;hills;1
686;202;137;1;land;false;hills;1
687;209;67;1;land;false;plains;1
688;81;231;1;land;false;plains;1
689;37;47;1;land;false;plains;1
690;82;14;1;land;false;mountain;1
691;193;158;1;land;false;hills;1
692;211;234;1;land;false;plains;1
693;240;196;1;land;false;plains;1
694;74;239;1;land;false;plains;1
695;41;31;1;land;false;hills;1
696;218;170;1;land;false;hills;1
697;239;35;1;land;false;plains;1
698;202;5;1;land;false;plains;1
699;248;84;1;land;false;plains;1
700;211;118;1;land;false;hills;1
701;104;198;1;land;false;plains;1
702;72;73;1;land;false;plains;1
703;250;213;1;land;false;plains;1
704;222;162;1;land;false;plains;1
705;59;83;1;land;false;plains;1
706;221;60;1;land;false;hills;1
707;111;224;1;land;false;plains;1
708;86;203;1;land;false;plains;1
709;34;217;1;land;false;hills;1
710;55;245;1;land;false;plains;1
711;189;106;1;land;false;plains;1
712;123;200;1;land;false;plains;1
713;60;62;1;land;false;plains;1
714;79;41;1;land;false;plains;1
715;202;236;1;land;false;plains;1
716;28;222;1;land;false;plains;1
717;43;224;1;land;false;mountain;1
718;96;195;1;land;false;plains;1
719;62;249;1;land;false;plains;1
720;105;20;1;land;false;hills;1
721;98;50;1;land;false;plains;1
722;247;130;1;land;false;plains;1
723;248;216;1;land;false;mountain;1
724;54;215;1;land;false;plains;1
725;16;37;1;land;true;plains;1
726;111;234;1;land;false;plains;1
727;115;241;1;land;false;hills;1
728;89;69;1;land;false;plains;1
729;205;229;1;land;false;plains;1
730;74;250;1;land;false;plains;1
731;201;113;1;land;false;hills;1
732;33;66;1;land;false;plains;1
733;34;212;1;land;false;mountain;1
734;77;45;1;land;false;plains;1
735;219;87;1;land;false;plains;1
736;194;84;1;land;false;plains;1
737;38;219;1;land;false;mountain;1
738;129;209;1;land;false;plains;1
739;235;92;1;land;false;hills;1
740;60;30;1;land;false;plains;1
741;90;238;1;land;false;plains;1
742;111;225;1;land;false;plains;1
743;209;62;1;land;false;plains;1
744;75;38;1;land;false;plains;1
745;84;58;1;land;false;plains;1
746;27;82;1;land;false;plains;1
747;229;193;1;land;false;mountain;1
748;82;227;1;land;false;hills;1
749;54;49;1;land;false;plains;1
750;52;196;1;land;false;mountain;1
751;107;218;1;land;false;mountain;1
752;39;16;1;land;false;plains;1
753;90;87;1;land;false;plains;1
754;55;189;1;land;false;mountain;1
755;84;230;1;land;false;mountain;1
756;32;240;1;land;false;plains;1
757;241;20;1;land;false;hills;1
758;183;120;1;land;false;hills;1
759;113;193;1;land;false;plains;1
760;18;84;1;land;false;plains;1
761;116;232;1;land;false;plains;1
762;222;200;1;land;false;hills;1
763;196;189;1;land;false;plains;1
764;108;209;1;land;true;plains;1
765;89;15;1;land;false;plains;1
766;180;57;1;land;false;plains;1
767;131;237;1;land;false;plains;1
768;99;222;1;land;false;plains;1
769;65;69;1;land;false;plains;1
770;180;8;1;land;false;plains;1
771;212;49;1;land;false;hills;1
772;240;232;1;land;false;plains;1
773;234;53;1;land;false;hills;1
774;197;227;1;land;false;plains;1
775;251;135;1;land;false;plains;1
776;205;134;1;land;false;hills;1
777;83;83;1;land;false;plains;1
778;251;164;1;land;false;plains;1
779;87;42;1;land;false;plains;1
780;240;42;1;land;false;plains;1
781;107;76;1;land;false;hills;1
782;248;118;1;land;false;plains;1
783;238;101;1;land;false;mountain;1
784;245;231;1;land;false;mountain;1
785;77;200;1;land;false;mountain;1
786;212;103;1;land;false;plains;1
787;242;14;1;land;false;hills;1
788;24;13;1;land;false;plains;1
789;86;41;1;land;false;hills;1
790;53;235;1;land;false;mountain;1
791;97;208;1;land;false;plains;1
792;73;78;1;land;false;plains;1
793;119;97;1;land;false;plains;1
794;54;72;1;land;false;plains;1
795;200;91;1;land;false;plains;1
796;205;236;1;land;false;mountain;1
797;247;167;1;land;false;plains;1
798;194;214;1;land;false;hills;1
799;238;171;1;land;false;plains;1
800;87;207;1;land;false;plains;1
801;73;21;1;land;false;plains;1
802;250;90;1;land;false;plains;1
803;239;168;1;land;false;plains;1
804;249;173;1;land;false;plains;1
805;253;233;1;land;false;plains;1
806;90;199;1;land;false;plains;1
807;73;252;1;land;false;plains;1
808;90;10;1;land;false;plains;1
809;244;44;1;land;false;hills;1
810;237;220;1;land;false;plains;1
811;41;188;1;land;false;plains;1
812;89;248;1;land;false;mountain;1
813;71;20;1;land;false;plains;1
814;248;220;1;land;false;plains;1
815;226;74;1;land;false;hills;1
